Year	Collection_Year	Quarter	Plot	Trap	Deciduous	Flag_Deciduous	Pine	Flag_Pine	Rhododendron	Flag_Rhododendron	Other	Flag_Other	Twigs_25	Flag_Twigs_25	Twigs_25_10	Flag_Twigs_25_10	Lvs_Non_Rhodo	Flag_Lvs_Non_Rhodo	Total_Leaves	Flag_Total_Leaves	Total_Lvs_Other	Flag_Total_Lvs_Other	Comments  
2002	8	4	218	I	9.20		0.00		0.00		9.40		NaN		NaN		NaN		9.20		18.60		
2002	8	4	218	J	9.40		0.00		0.00		9.50		2.08		NaN		NaN		9.40		18.90		
2002	8	4	318	A	8.80		0.00		9.30		10.80		0.18		NaN		NaN		18.10		28.90		
2002	8	4	318	B	0.00		0.00		0.00		13.40		0.47		NaN		NaN		0.00		13.40		
2002	8	4	318	C	8.50		0.00		10.90		14.90		0.37		NaN		NaN		19.40		34.30		
2002	8	4	318	D	0.00		0.00		18.70		11.10		NaN		NaN		NaN		18.70		29.80		
2002	8	4	318	E	0.00		0.00		10.30		12.90		0.09		NaN		NaN		10.30		23.20		
2002	8	4	318	F	8.80		0.00		9.30		12.80		1.06		NaN		NaN		18.10		30.90		
2002	8	4	318	G	9.00		0.00		9.00		18.40		2.06		NaN		NaN		18.00		36.40		
2002	8	4	318	H	7.90		0.00		0.00		14.40		0.23		NaN		NaN		7.90		22.30		
2002	8	4	318	I	10.90		0.00		11.40		18.00		0.94		NaN		NaN		22.30		40.30		
2002	8	4	318	J	9.70		0.00		0.00		14.80		0.28		NaN		NaN		9.70		24.50		
2002	8	4	427	A	10.30		0.00		14.60		12.40		NaN		NaN		NaN		24.90		37.30		
2002	8	4	427	B	0.00		0.00		9.90		12.60		1.28		NaN		NaN		9.90		22.50		
2002	8	4	427	C	8.20		0.00		9.90		14.20		0.65		NaN		NaN		18.10		32.30		
2002	8	4	427	D	8.90		0.00		15.40		15.40		4.48		NaN		NaN		24.30		39.70		
2002	8	4	427	E	11.40		0.00		12.50		15.50		0.87		NaN		NaN		23.90		39.40		
2002	8	4	427	F	10.00		0.00		9.80		22.70		0.78		NaN		NaN		19.80		42.50		
2002	8	4	427	G	0.00		0.00		11.00		16.60		0.17		NaN		NaN		11.00		27.60		
2002	8	4	427	H	9.60		0.00		8.20		21.00		1.92		NaN		NaN		17.80		38.80		
2002	8	4	427	I	10.20		0.00		10.60		12.80		1.45		NaN		NaN		20.80		33.60		
2002	8	4	427	J	9.30		0.00		0.00		11.40		1.79		NaN		NaN		9.30		20.70		
2002	8	4	527	A	11.40		0.00		0.00		14.70		0.54		NaN		NaN		11.40		26.10		
2002	8	4	527	B	16.90		0.00		0.00		16.90		6.05		NaN		NaN		16.90		33.80		
2002	8	4	527	C	0.00		0.00		0.00		9.90		0.21		NaN		NaN		0.00		9.90		
2002	8	4	527	D	0.00		0.00		0.00		8.40		0.35		NaN		NaN		0.00		8.40		
2002	8	4	527	E	10.30		0.00		0.00		13.10		NaN		NaN		NaN		10.30		23.40		
2002	8	4	527	F	6.10		0.00		0.00		11.40		0.74		NaN		NaN		6.10		17.50		
2002	8	4	527	G	9.10		0.00		0.00		12.00		2.86		NaN		NaN		9.10		21.10		
2002	8	4	527	H	0.00		0.00		0.00		12.40		NaN		NaN		NaN		0.00		12.40		
2002	8	4	527	I	0.00		0.00		0.00		9.10		NaN		NaN		NaN		0.00		9.10		
2002	8	4	527	J	8.30		0.00		0.00		12.50		NaN		NaN		NaN		8.30		20.80		
2002	9	1	118	A	40.00		11.10		0.00		38.50		52.10		NaN		NaN		51.10		89.60		
2002	9	1	118	B	16.60		3.50		0.00		44.70		20.50		NaN		NaN		20.10		64.80		
2002	9	1	118	C	61.90		1.20		0.00		17.60		30.60		NaN		NaN		63.10		80.70		
2002	9	1	118	D	36.40		0.90		0.00		15.10		5.30		NaN		NaN		37.30		52.40		
2002	9	1	118	E	54.00		0.70		0.10		24.60		19.90		NaN		NaN		54.80		79.40		
2002	9	1	118	F	32.50		3.00		0.00		23.90		60.20		NaN		NaN		35.50		59.40		
2002	9	1	118	G	28.60		0.80		0.00		11.20		6.30		NaN		NaN		29.40		40.60		
2002	9	1	118	H	29.20		2.10		0.00		28.10		11.70		NaN		NaN		31.30		59.40		
2002	9	1	118	I	18.80		6.40		0.00		36.70		28.10		NaN		NaN		25.20		61.90		
2002	9	1	118	J	35.33		3.30		0.00		26.71		26.08		NaN		NaN		38.63		65.34		
2002	9	1	218	A	3.80		0.30		0.00		21.70		6.30		NaN		NaN		4.10		25.80		
2002	9	1	218	B	2.50		0.00		0.00		18.80		17.20		NaN		NaN		2.50		21.30		
2002	9	1	218	C	6.80		0.00		0.00		20.00		15.80		NaN		NaN		6.80		26.80		
2002	9	1	218	D	4.10		0.00		0.00		17.00		49.80		NaN		NaN		4.10		21.10		
2002	9	1	218	E	5.20		0.00		0.00		18.00		45.10		NaN		NaN		5.20		23.20		
2002	9	1	218	F	7.70		0.00		0.00		17.70		46.40		NaN		NaN		7.70		25.40		
2002	9	1	218	G	6.80		0.00		0.00		10.30		11.90		NaN		NaN		6.80		17.10		
2002	9	1	218	H	5.50		0.00		0.00		18.90		25.40		NaN		NaN		5.50		24.40		
2002	9	1	218	I	10.80		0.00		0.00		17.90		43.70		NaN		NaN		10.80		28.70		
2002	9	1	218	J	4.50		0.00		0.00		21.40		34.00		NaN		NaN		4.50		25.90		
2002	9	1	318	A	12.30		0.00		10.70		30.70		24.50		NaN		NaN		23.00		53.70		
2002	9	1	318	B	5.10		0.60		2.90		23.70		14.20		NaN		NaN		8.60		32.30		
2002	9	1	318	C	5.10		0.60		2.50		31.50		28.70		NaN		NaN		8.20		39.70		
2002	9	1	318	D	6.20		0.30		2.60		25.00		18.90		NaN		NaN		9.10		34.10		
2002	9	1	318	E	7.40		0.30		0.00		36.70		16.70		NaN		NaN		7.70		44.40		
2002	9	1	318	F	6.10		0.30		1.70		32.70		49.20		NaN		NaN		8.10		40.80		
2002	9	1	318	G	4.60		0.40		1.10		25.60		6.40		NaN		NaN		6.10		31.70		
2002	9	1	318	H	3.50		0.20		0.00		21.10		13.50		NaN		NaN		3.70		24.80		
2002	9	1	318	I	3.40		0.30		0.70		25.70		22.40		NaN		NaN		4.40		30.10		
2002	9	1	318	J	4.60		0.20		0.70		23.20		20.30		NaN		NaN		5.50		28.70		
2002	9	1	427	A	2.20		0.00		0.50		20.40		18.70		NaN		NaN		2.70		23.10		
2002	9	1	427	B	2.70		0.00		2.90		36.30		129.30		NaN		NaN		5.60		41.90		
2002	9	1	427	C	4.80		0.00		6.80		25.60		20.00		NaN		NaN		11.60		37.20		
2002	9	1	427	D	5.70		0.00		0.00		21.90		17.50		NaN		NaN		5.70		27.60		
2002	9	1	427	E	3.90		0.00		3.20		16.70		14.80		NaN		NaN		7.10		23.80		
2002	9	1	427	F	3.30		0.00		3.00		17.00		22.80		NaN		NaN		6.30		23.30		
2002	9	1	427	G	4.10		0.00		6.30		24.50		33.20		NaN		NaN		10.40		34.90		
2002	9	1	427	H	10.60		0.00		0.50		22.30		9.10		NaN		NaN		11.10		33.40		
2002	9	1	427	I	15.90		0.00		0.00		20.60		152.10		NaN		NaN		15.90		36.50		
2002	9	1	427	J	4.60		0.00		1.40		27.20		100.50		NaN		NaN		6.00		33.20		
2002	9	1	527	A	7.00		0.00		0.00		20.60		21.10		NaN		NaN		7.00		27.60		
2002	9	1	527	B	7.00		0.00		7.10		25.20		21.40		NaN		NaN		14.10		39.30		
2002	9	1	527	C	5.50		0.00		0.00		20.90		11.60		NaN		NaN		5.50		26.40		
2002	9	1	527	D	4.50		0.00		0.00		16.70		41.10		NaN		NaN		4.50		21.20		
2002	9	1	527	E	3.80		0.00		0.00		12.30		11.10		NaN		NaN		3.80		16.10		
2002	9	1	527	F	3.20		0.00		0.00		16.70		16.70		NaN		NaN		3.20		19.90		
2002	9	1	527	G	2.70		0.00		0.00		19.60		235.70		NaN		NaN		2.70		22.30		
2002	9	1	527	H	6.30		0.00		0.00		18.50		14.10		NaN		NaN		6.30		24.80		
2002	9	1	527	I	6.10		0.00		0.00		20.40		20.70		NaN		NaN		6.10		26.50		
2002	9	1	527	J	7.30		0.30		1.00		19.10		31.30		NaN		NaN		8.60		27.70		
2002	9	2	118	A	54.40		8.60		0.00		33.20		9.30		NaN		NaN		63.00		96.20		
2002	9	2	118	B	28.60		6.20		0.50		14.60		2.80		NaN		NaN		35.30		49.90		
2002	9	2	118	C	45.10		0.30		0.00		12.80		0.40		NaN		NaN		45.40		58.20		
2002	9	2	118	D	20.70		0.90		0.00		4.90		0.40		NaN		NaN		21.60		26.50		
2002	9	2	118	E	32.40		0.30		0.00		11.00		1.50		NaN		NaN		32.70		43.70		
2002	9	2	118	F	19.60		3.30		0.00		15.60		5.20		NaN		NaN		22.90		38.50		
2002	9	2	118	G	34.60		10.30		0.00		10.90		11.00		NaN		NaN		44.90		55.80		
2002	9	2	118	H	59.30		0.60		0.00		5.00		0.30		NaN		NaN		59.90		64.90		
2002	9	2	118	I	31.10		6.40		0.00		22.00		37.30		NaN		NaN		37.50		59.50		
2002	9	2	118	J	63.50		12.00		0.00		43.60		29.30		NaN		NaN		75.50		119.10		
2002	9	2	218	A	21.50		0.00		0.00		9.50		10.50		NaN		NaN		21.50		31.00		
2002	9	2	218	B	7.40		0.00		0.00		3.90		0.00		NaN		NaN		7.40		11.30		
2002	9	2	218	C	20.20		0.00		0.00		6.94		3.40		NaN		NaN		20.20		27.14		
2002	9	2	218	D	9.20		0.00		0.00		2.60		3.70		NaN		NaN		9.20		11.80		
2002	9	2	218	E	8.60		0.00		0.00		8.20		4.90		NaN		NaN		8.60		16.80		
2002	9	2	218	F	20.50		0.00		0.00		7.00		1.10		NaN		NaN		20.50		27.50		
2002	9	2	218	G	8.10		0.00		0.00		3.30		0.00		NaN		NaN		8.10		11.40		
2002	9	2	218	H	12.10		0.00		0.00		5.10		4.20		NaN		NaN		12.10		17.20		
2002	9	2	218	I	5.80		0.00		0.00		5.70		0.00		NaN		NaN		5.80		11.50		
2002	9	2	218	J	7.60		0.00		0.00		17.20		2.30		NaN		NaN		7.60		24.80		
2002	9	2	318	A	7.30		0.00		8.90		24.50		7.60		NaN		NaN		16.20		40.70		
2002	9	2	318	B	18.00		0.00		16.90		15.40		0.00		NaN		NaN		34.90		50.30		
2002	9	2	318	C	4.00		0.00		27.70		10.20		1.80		NaN		NaN		31.70		41.90		
2002	9	2	318	D	12.30		0.00		6.70		8.80		39.10		NaN		NaN		19.00		27.80		
2002	9	2	318	E	12.70		0.00		6.00		10.80		7.70		NaN		NaN		18.70		29.50		
2002	9	2	318	F	8.40		0.00		13.90		5.20		0.00		NaN		NaN		22.30		27.50		
2002	9	2	318	G	11.90		0.00		6.70		3.80		0.00		NaN		NaN		18.60		22.40		
2002	9	2	318	H	9.40		0.00		13.40		4.50		0.30		NaN		NaN		22.80		27.30		
2002	9	2	318	I	7.00		0.00		16.30		8.30		4.00		NaN		NaN		23.30		31.60		
2002	9	2	318	J	9.90		0.00		23.40		6.70		187.70		NaN		NaN		33.30		40.00		
2002	9	2	427	A	6.70		0.00		12.20		3.40		0.10		NaN		NaN		18.90		22.30		
2002	9	2	427	B	14.30		0.00		15.80		17.90		4.70		NaN		NaN		30.10		48.00		
2002	9	2	427	C	7.70		0.00		44.60		17.80		4.30		NaN		NaN		52.30		70.10		
2002	9	2	427	D	7.70		0.00		9.00		21.70		14.70		NaN		NaN		16.70		38.40		
2002	9	2	427	E	13.00		0.00		32.00		10.80		3.60		NaN		NaN		45.00		55.80		
2002	9	2	427	F	7.30		0.00		24.10		12.20		3.80		NaN		NaN		31.40		43.60		
2002	9	2	427	G	6.90		0.00		49.70		11.70		0.30		NaN		NaN		56.60		68.30		
2002	9	2	427	H	34.10		0.00		0.00		5.80		0.30		NaN		NaN		34.10		39.90		
2002	9	2	427	I	15.90		0.00		2.10		7.60		1.30		NaN		NaN		18.00		25.60		
2002	9	2	427	J	6.70		0.00		30.60		7.50		2.00		NaN		NaN		37.30		44.80		
2002	9	2	527	A	15.40		0.00		0.00		2.40		0.30		NaN		NaN		15.40		17.80		
2002	9	2	527	B	33.80		0.00		48.50		8.20		0.70		NaN		NaN		82.30		90.50		
2002	9	2	527	C	12.80		0.00		0.00		17.30		0.00		NaN		NaN		12.80		30.10		
2002	9	2	527	D	15.50		0.00		0.00		9.10		0.30		NaN		NaN		15.50		24.60		
2002	9	2	527	E	18.10		0.00		0.00		5.00		74.00		NaN		NaN		18.10		23.10		
2002	9	2	527	F	14.40		0.00		0.00		4.10		14.20		NaN		NaN		14.40		18.50		
2002	9	2	527	G	15.50		0.00		0.00		6.20		3.00		NaN		NaN		15.50		21.70		
2002	9	2	527	H	18.40		0.00		0.00		10.40		1.60		NaN		NaN		18.40		28.80		
2002	9	2	527	I	29.30		0.00		0.00		3.80		3.40		NaN		NaN		29.30		33.10		
2002	9	2	527	J	17.20		0.00		0.00		0.30		2.50		NaN		NaN		17.20		17.50		
2002	9	3	118	A	109.50		205.20		9.60		49.80		60.70		NaN		NaN		324.30		374.10		
2002	9	3	118	B	179.40		176.60		0.10		17.50		24.60		NaN		NaN		356.10		373.60		
2002	9	3	118	C	208.70		43.80		4.70		109.30		24.40		NaN		NaN		257.20		366.50		
2002	9	3	118	D	189.10		66.10		0.00		10.00		4.60		NaN		NaN		255.20		265.20		
2002	9	3	118	E	214.30		66.60		0.00		44.20		28.80		NaN		NaN		280.90		325.10		
2002	9	3	118	F	152.20		70.20		0.00		27.90		22.30		NaN		NaN		222.40		250.30		
2002	9	3	118	G	146.50		90.30		0.00		10.00		6.80		NaN		NaN		236.80		246.80		
2002	9	3	118	H	151.70		210.50		18.80		13.90		37.40		NaN		NaN		381.00		394.90		
2002	9	3	118	I	137.20		252.20		0.00		15.70		62.50		NaN		NaN		389.40		405.10		
2002	9	3	118	J	172.50		176.40		0.00		35.50		30.50		NaN		NaN		348.90		384.40		
2002	9	3	218	A	305.20		9.20		0.00		31.30		97.00		NaN		NaN		314.40		345.70		
2002	9	3	218	B	304.20		0.00		0.00		24.60		14.50		NaN		NaN		304.20		328.80		
2002	9	3	218	C	277.10		0.00		0.00		13.10		25.40		NaN		NaN		277.10		290.20		
2002	9	3	218	D	256.10		0.00		0.00		9.80		8.00		NaN		NaN		256.10		265.90		
2002	9	3	218	E	293.60		0.00		0.00		18.40		9.40		NaN		NaN		293.60		312.00		
2002	9	3	218	F	261.80		0.00		0.00		19.60		29.40		NaN		NaN		261.80		281.40		
2002	9	3	218	G	262.10		0.00		0.00		10.30		5.70		NaN		NaN		262.10		272.40		
2002	9	3	218	H	263.80		0.00		0.00		15.50		26.30		NaN		NaN		263.80		279.30		
2002	9	3	218	I	277.20		0.10		0.00		7.30		93.30		NaN		NaN		277.30		284.60		
2002	9	3	218	J	221.40		0.10		1.60		10.00		5.50		NaN		NaN		223.10		233.10		
2002	9	3	318	A	275.00		1.26		25.00		13.70		7.60		NaN		NaN		301.26		314.96		
2002	9	3	318	B	274.50		0.00		28.50		5.50		182.50		NaN		NaN		303.00		308.50		
2002	9	3	318	C	208.52		0.00		36.60		19.80		25.00		NaN		NaN		245.12		264.92		
2002	9	3	318	D	310.80		0.00		27.20		13.90		20.10		NaN		NaN		338.00		351.90		
2002	9	3	318	E	352.60		0.10		43.70		9.30		6.40		NaN		NaN		396.40		405.70		
2002	9	3	318	F	295.10		0.00		89.60		12.20		19.10		NaN		NaN		384.70		396.90		
2002	9	3	318	G	279.60		0.40		37.30		5.50		27.50		NaN		NaN		317.30		322.80		
2002	9	3	318	H	233.10		0.10		20.40		5.50		9.10		NaN		NaN		253.60		259.10		
2002	9	3	318	I	275.70		0.70		49.70		15.30		37.00		NaN		NaN		326.10		341.40		
2002	9	3	318	J	284.40		9.40		48.90		16.10		30.30		NaN		NaN		342.70		358.80		
2002	9	3	427	A	284.40		0.00		46.40		22.80		44.50		NaN		NaN		330.80		353.60		
2002	9	3	427	B	295.70		0.00		35.10		26.70		38.60		NaN		NaN		330.80		357.50		
2002	9	3	427	C	296.20		0.00		51.40		15.40		36.40		NaN		NaN		347.60		363.00		
2002	9	3	427	D	247.10		0.00		20.90		27.70		43.40		NaN		NaN		268.00		295.70		
2002	9	3	427	E	364.90		0.00		36.60		10.60		142.00		NaN		NaN		401.50		412.10		
2002	9	3	427	F	300.10		0.00		51.20		15.20		26.70		NaN		NaN		351.30		366.50		
2002	9	3	427	G	266.20		0.00		64.50		25.00		29.90		NaN		NaN		330.70		355.70		
2002	9	3	427	H	276.80		0.00		7.30		16.70		9.80		NaN		NaN		284.10		300.80		
2002	9	3	427	I	295.20		0.00		4.80		10.70		26.10		NaN		NaN		300.00		310.70		
2002	9	3	427	J	299.20		0.00		19.70		12.30		53.70		NaN		NaN		318.90		331.20		
2002	9	3	527	A	306.80		0.00		0.00		13.40		10.40		NaN		NaN		306.80		320.20		
2002	9	3	527	B	330.60		0.00		64.50		16.50		50.10		NaN		NaN		395.10		411.60		
2002	9	3	527	C	251.90		0.00		0.00		9.90		16.70		NaN		NaN		251.90		261.80		
2002	9	3	527	D	319.50		0.00		0.00		11.40		12.70		NaN		NaN		319.50		330.90		
2002	9	3	527	E	294.00		0.00		0.00		9.00		18.50		NaN		NaN		294.00		303.00		
2002	9	3	527	F	281.20		0.00		0.00		9.70		91.60		NaN		NaN		281.20		290.90		
2002	9	3	527	G	234.70		0.00		0.00		9.70		19.60		NaN		NaN		234.70		244.40		
2002	9	3	527	H	262.60		0.00		0.00		10.30		9.00		NaN		NaN		262.60		272.90		
2002	9	3	527	I	340.40		0.00		0.00		11.90		20.70		NaN		NaN		340.40		352.30		
2002	9	3	527	J	334.70		0.00		0.00		6.90		39.10		NaN		NaN		334.70		341.60		
2003	9	4	118	A	1.80		17.20		0.00		25.60		41.60		NaN		NaN		19.00		44.60		
2003	9	4	118	B	1.20		10.60		0.00		13.70		23.20		NaN		NaN		11.80		25.50		
2003	9	4	118	C	2.80		5.40		0.00		4.70		18.30		NaN		NaN		8.20		12.90		
2003	9	4	118	D	1.20		3.90		0.00		3.30		3.10		NaN		NaN		5.10		8.40		
2003	9	4	118	E	3.90		2.50		0.00		3.00		10.60		NaN		NaN		6.40		9.40		
2003	9	4	118	F	6.80		12.90		0.00		7.80		41.30		NaN		NaN		19.70		27.50		
2003	9	4	118	G	0.70		3.50		2.50		4.10		0.00		NaN		NaN		10.80		10.80		
2003	9	4	118	H	1.40		0.00		0.00		6.50		21.00		NaN		NaN		1.40		7.90		
2003	9	4	118	I	2.80		17.70		0.00		17.60		15.20		NaN		NaN		20.50		38.10		
2003	9	4	118	J	1.30		23.60		0.00		5.70		15.40		NaN		NaN		24.90		30.60		
2003	9	4	218	A	5.20		0.00		0.00		3.80		11.60		NaN		NaN		5.20		9.00		
2003	9	4	218	B	7.20		0.00		0.00		1.70		6.90		NaN		NaN		7.20		8.90		
2003	9	4	218	C	0.50		0.00		0.00		1.80		12.20		NaN		NaN		0.50		2.30		
2003	9	4	218	D	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
2003	9	4	218	E	0.60		0.00		0.00		3.40		2.90		NaN		NaN		0.60		4.00		
2003	9	4	218	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
2003	9	4	218	G	2.50		0.00		0.00		2.90		5.10		NaN		NaN		2.50		5.40		
2003	9	4	218	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
2003	9	4	218	I	0.70		0.00		0.00		2.10		3.80		NaN		NaN		0.70		2.80		
2003	9	4	218	J	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
2003	9	4	318	A	2.00		0.00		0.00		5.90		3.60		NaN		NaN		2.00		7.90		
2003	9	4	318	B	0.00		0.00		0.60		5.90		28.60		NaN		NaN		0.60		6.50		
2003	9	4	318	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
2003	9	4	318	D	0.50		0.00		1.20		39.70		403.40		NaN		NaN		1.70		41.40		
2003	9	4	318	E	1.70		0.10		0.40		5.70		16.50		NaN		NaN		2.20		7.90		
2003	9	4	318	F	0.60		0.00		2.70		6.30		22.90		NaN		NaN		3.30		9.60		
2003	9	4	318	G	88.90		0.60		1.40		8.80		32.90		NaN		NaN		90.90		99.70		
2003	9	4	318	H	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
2003	9	4	318	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
2003	9	4	318	J	0.00		0.30		3.70		5.10		11.20		NaN		NaN		4.00		9.10		
2003	9	4	427	A	3.10		0.00		1.50		5.70		7.70		NaN		NaN		4.60		10.30		
2003	9	4	427	B	0.50		0.00		1.10		9.00		13.20		NaN		NaN		1.60		10.60		
2003	9	4	427	C	0.00		0.00		1.80		7.80		58.00		NaN		NaN		1.80		9.60		
2003	9	4	427	D	0.50		0.00		1.40		5.90		27.40		NaN		NaN		1.90		7.80		
2003	9	4	427	E	12.80		0.00		1.30		8.50		12.80		NaN		NaN		14.10		22.60		
2003	9	4	427	F	0.00		0.00		1.00		5.10		15.20		NaN		NaN		1.00		6.10		
2003	9	4	427	G	0.30		0.00		2.10		5.10		25.80		NaN		NaN		2.40		7.50		
2003	9	4	427	H	1.40		0.00		0.00		6.00		49.60		NaN		NaN		1.40		7.40		
2003	9	4	427	I	0.00		0.00		1.40		5.70		34.80		NaN		NaN		1.40		7.10		
2003	9	4	427	J	0.50		0.00		0.60		9.90		53.40		NaN		NaN		1.10		11.00		
2003	9	4	527	A	13.80		0.00		0.00		9.40		17.30		NaN		NaN		13.80		23.20		
2003	9	4	527	B	7.60		0.00		6.70		11.00		35.30		NaN		NaN		14.30		25.30		
2003	9	4	527	C	0.00		0.00		0.00		3.10		1.00		NaN		NaN		0.00		3.10		
2003	9	4	527	D	0.00		0.00		0.00		2.40		0.00		NaN		NaN		0.00		2.40		
2003	9	4	527	E	0.00		0.00		0.00		4.70		2.40		NaN		NaN		0.00		4.70		
2003	9	4	527	F	0.00		0.00		0.00		7.10		12.00		NaN		NaN		0.00		7.10		
2003	9	4	527	G	0.00		0.00		0.00		14.50		6.00		NaN		NaN		0.00		14.50		
2003	9	4	527	H	0.00		0.00		0.10		5.40		7.80		NaN		NaN		0.10		5.50		
2003	9	4	527	I	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
2003	9	4	527	J	0.80		0.00		0.30		13.00		8.60		NaN		NaN		1.10		14.10		
2003	10	1	118	A	31.00		16.10		0.00		52.10		46.90		NaN		NaN		47.10		99.20		
2003	10	1	118	B	23.60		11.20		0.00		44.80		2.90		NaN		NaN		34.80		79.60		
2003	10	1	118	C	55.60		1.80		0.90		16.40		5.00		NaN		NaN		58.30		74.70		
2003	10	1	118	D	26.70		2.10		0.00		21.30		5.30		NaN		NaN		28.80		50.10		
2003	10	1	118	E	65.40		1.10		0.00		25.10		5.80		NaN		NaN		66.50		91.60		
2003	10	1	118	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
2003	10	1	118	G	24.10		2.80		0.00		21.40		78.40		NaN		NaN		26.90		48.30		
2003	10	1	118	H	22.60		4.80		0.00		40.50		4.70		NaN		NaN		27.40		67.90		
2003	10	1	118	I	15.70		13.20		0.00		52.80		12.20		NaN		NaN		28.90		81.70		
2003	10	1	118	J	24.40		8.90		0.00		49.30		4.90		NaN		NaN		33.30		82.60		
2003	10	1	218	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
2003	10	1	218	B	3.70		0.00		0.00		24.20		18.40		NaN		NaN		3.70		27.90		
2003	10	1	218	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
2003	10	1	218	D	6.20		0.00		0.00		15.90		4.60		NaN		NaN		6.20		22.10		
2003	10	1	218	E	2.60		0.00		0.00		29.20		22.60		NaN		NaN		2.60		31.80		
2003	10	1	218	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		
2003	10	1	218	G	3.60		0.10		0.00		13.00		21.00		NaN		NaN		3.70		16.70		
2003	10	1	218	H	6.20		0.00		0.00		24.90		46.90		NaN		NaN		6.20		31.10		
2003	10	1	218	I	4.30		0.00		0.00		28.80		109.30		NaN		NaN		4.30		33.10		
2003	10	1	218	J	3.00		0.00		0.00		27.90		7.70		NaN		NaN		3.00		30.90		
2003	10	1	318	A	4.20		0.00		2.10		27.70		37.10		NaN		NaN		6.30		34.00		
2003	10	1	318	B	5.90		0.00		4.50		33.00		18.20		NaN		NaN		10.40		43.40		
2003	10	1	318	C	0.00		0.00		5.80		64.10		45.30		NaN		NaN		5.80		69.90		
2003	10	1	318	D	2.20		0.00		2.80		32.50		18.60		NaN		NaN		5.00		37.50		
2003	10	1	318	E	2.10		0.20		0.60		54.20		9.00		NaN		NaN		2.90		57.10		
2003	10	1	318	F	3.90		0.00		2.00		47.10		18.80		NaN		NaN		5.90		53.00		
2003	10	1	318	G	5.70		0.00		3.40		34.00		30.90		NaN		NaN		9.10		43.10		
2003	10	1	318	H	4.30		0.00		1.20		22.10		3.50		NaN		NaN		5.50		27.60		
2003	10	1	318	I	5.30		0.10		4.60		345.90		6.70		NaN		NaN		10.00		355.90		
2003	10	1	318	J	4.30		0.10		3.40		37.30		11.70		NaN		NaN		7.80		45.10		
2003	10	1	427	A	4.10		0.00		3.90		18.20		3.70		NaN		NaN		8.00		26.20		
2003	10	1	427	B	9.00		0.00		2.70		30.90		15.50		NaN		NaN		11.70		42.60		
2003	10	1	427	C	4.20		0.00		2.90		19.50		3.30		NaN		NaN		7.10		26.60		
2003	10	1	427	D	4.50		0.00		5.50		18.40		6.20		NaN		NaN		10.00		28.40		
2003	10	1	427	E	3.30		0.00		5.00		17.30		1.50		NaN		NaN		8.30		25.60		
2003	10	1	427	F	1.80		0.00		0.90		16.30		3.30		NaN		NaN		2.70		19.00		
2003	10	1	427	G	4.50		0.00		13.60		22.10		2.80		NaN		NaN		18.10		40.20		
2003	10	1	427	H	9.50		0.00		1.50		22.80		6.10		NaN		NaN		11.00		33.80		
2003	10	1	427	I	11.00		0.00		NaN		28.50		17.60		NaN		NaN		11.00		39.50		
2003	10	1	427	J	3.40		0.00		3.40		27.50		16.60		NaN		NaN		6.80		34.30		
2003	10	1	527	A	3.00		0.00		NaN		20.00		1.10		NaN		NaN		3.00		23.00		
2003	10	1	527	B	7.40		0.00		2.40		35.10		45.50		NaN		NaN		9.80		44.90		
2003	10	1	527	C	2.90		0.00		0.00		19.70		10.70		NaN		NaN		2.90		22.60		
2003	10	1	527	D	3.10		0.00		0.00		16.60		2.70		NaN		NaN		3.10		19.70		
2003	10	1	527	E	1.90		0.00		0.00		29.20		0.00		NaN		NaN		1.90		31.10		
2003	10	1	527	F	2.10		0.00		0.00		38.00		17.70		NaN		NaN		2.10		40.10		
2003	10	1	527	G	3.00		0.00		0.00		29.50		7.30		NaN		NaN		3.00		32.50		
2003	10	1	527	H	4.90		0.00		0.00		18.20		4.00		NaN		NaN		4.90		23.10		
2003	10	1	527	I	6.50		0.00		0.00		26.40		10.10		NaN		NaN		6.50		32.90		
2003	10	1	527	J	3.70		0.00		0.00		16.70		1.70		NaN		NaN		3.70		20.40		
2003	10	2	118	A	54.40		8.60		0.00		33.20		9.30		NaN		NaN		63.00		96.20		
2003	10	2	118	B	28.60		6.20		0.50		14.60		2.80		NaN		NaN		35.30		49.90		
2003	10	2	118	C	45.10		0.30		0.00		12.80		0.40		NaN		NaN		45.40		58.20		
2003	10	2	118	D	20.70		0.90		0.00		4.90		0.40		NaN		NaN		21.60		26.50		
2003	10	2	118	E	32.40		0.30		0.00		11.00		1.50		NaN		NaN		32.70		43.70		
